SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,DATE
539480,LICNETFN50  ,B ,Q,175.65,175.65,166.05,175.0,175.0,172.17,39,89,15094.0,,2021-05-05
539487,LICNETFSEN  ,B ,Q,519.0,547.0,510.5,539.0,539.0,518.5,33,154,81497.0,,2021-05-05
539515,QUINT       ,X ,Q,311.0,312.25,302.0,312.0,312.25,311.05,62,3460,1077031.0,,2021-05-05
539516,HDFCNIFETF  ,B ,Q,154.4,156.1,154.0,155.04,155.04,154.74,96,1428,221329.0,,2021-05-05
539517,SXETF       ,B ,Q,515.0,522.0,515.0,520.0,520.0,515.55,17,213,110818.0,,2021-05-05
539518,UDAYJEW     ,X ,Q,107.75,107.75,105.0,106.95,107.0,108.0,7,73,7748.0,,2021-05-05
539519,MAYUKH      ,X ,Q,29.0,29.0,28.0,28.9,29.0,29.0,52,23992,685919.0,,2021-05-05
539523,ALKEM       ,A ,Q,2835.0,2964.45,2814.05,2900.1,2900.1,2796.4,4081,32725,95027493.0,,2021-05-05
539524,LALPATHLAB  ,A ,Q,2870.0,2886.3,2828.0,2835.2,2855.9,2853.2,1294,14276,40740105.0,,2021-05-05
539525,NAVKETAN    ,XT,Q,0.65,0.67,0.61,0.61,0.67,0.64,11,1014,673.0,,2021-05-05
539526,SCTL        ,B ,Q,0.41,0.44,0.41,0.44,0.44,0.43,278,795485,340102.0,,2021-05-05
539527,CREATIVE    ,X ,Q,360.0,360.0,360.0,360.0,360.0,360.0,1,6,2160.0,,2021-05-05
539528,AAYUSH      ,X ,Q,26.45,27.3,26.45,27.3,27.3,26.45,11,626,16928.0,,2021-05-05
539542,LUXIND      ,A ,Q,1893.05,1919.75,1890.65,1912.0,1919.75,1881.45,209,1586,3014730.0,,2021-05-05
539546,BNL         ,X ,Q,4.0,4.4,3.99,4.4,4.4,4.2,5,441,1780.0,,2021-05-05
539551,NH          ,A ,Q,401.1,420.8,395.5,409.6,408.0,398.0,826,14962,6123578.0,,2021-05-05
539561,REMLIFE     ,XT,Q,57.7,57.8,55.15,57.65,57.8,55.05,157,4652,267098.0,,2021-05-05
539562,AARNAV      ,X ,Q,71.0,73.0,69.0,70.7,70.5,69.75,38,744,52649.0,,2021-05-05
539570,ACEWIN      ,M ,Q,8.84,8.84,8.84,8.84,8.84,9.3,5,48000,424320.0,,2021-05-05
539594,MISHTANN    ,X ,Q,4.6,4.65,4.5,4.5,4.54,4.5,77,41979,191062.0,,2021-05-05
539596,DELTA       ,X ,Q,4.84,4.84,4.84,4.84,4.84,4.84,2,5,24.0,,2021-05-05
539597,JSLHISAR    ,A ,Q,163.1,167.0,162.0,164.85,164.4,162.55,1520,86634,14163879.0,,2021-05-05
539620,AINFRA      ,X ,Q,24.3,24.4,23.0,23.35,23.35,24.4,23,1301,31322.0,,2021-05-05
539621,BCLENTERPR  ,XT,Q,7.83,7.83,7.44,7.44,7.44,7.83,24,2372,17686.0,,2021-05-05
539636,PRECAM      ,B ,Q,44.45,45.7,43.25,45.45,45.45,43.55,262,10525,471807.0,,2021-05-05
539658,TEAMLEASE   ,A ,Q,3286.75,3416.35,3276.8,3354.4,3367.1,3258.05,178,625,2096260.0,,2021-05-05
539660,BESTAGRO    ,B ,Q,355.0,373.45,341.0,345.7,345.7,361.0,434,5070,1798037.0,,2021-05-05
539661,ACEMEN      ,XT,Q,51.0,51.0,50.95,51.0,51.0,49.0,5,153,7800.0,,2021-05-05
539673,RCL         ,XT,Q,8.47,9.0,8.47,9.0,9.0,8.85,2,2154,18247.0,,2021-05-05
539678,QUICKHEAL   ,A ,Q,183.0,184.75,182.15,182.7,182.7,182.0,316,8527,1562488.0,,2021-05-05
539686,KPEL        ,B ,Q,60.8,60.8,57.0,59.0,59.85,58.0,27,957,56529.0,,2021-05-05
539692,IFINSER     ,X ,Q,7.5,7.5,7.3,7.5,7.5,7.15,21,2712,20312.0,,2021-05-05
539725,GOKULAGRO   ,B ,Q,23.6,23.85,22.6,23.4,23.5,23.25,391,25434,590635.0,,2021-05-05
539730,FREDUN      ,X ,Q,418.0,430.85,408.0,427.25,427.25,410.35,112,3538,1495408.0,,2021-05-05
539742,SIMBHALS    ,B ,Q,10.6,10.66,10.51,10.66,10.66,10.16,110,34678,368599.0,,2021-05-05
539767,MNIL        ,X ,Q,6.61,6.94,6.6,6.61,6.61,6.94,11,298,2011.0,,2021-05-05
539770,DARJEELING  ,XT,Q,3.88,3.88,3.56,3.62,3.88,3.72,12,7465,27733.0,,2021-05-05
539773,ADVIKCA     ,X ,Q,1.66,1.66,1.66,1.66,1.66,1.65,1,100,166.0,,2021-05-05
539784,LICNFNHGP   ,B ,Q,158.9,158.9,154.14,154.5,154.5,154.17,3,4,626.0,,2021-05-05
539785,PDMJEPAPER  ,B ,Q,23.5,24.2,22.95,23.9,23.8,23.85,348,34776,820501.0,,2021-05-05
539787,HCG         ,A ,Q,188.0,204.35,184.05,191.0,192.75,189.25,1253,34622,6787508.0,,2021-05-05
539798,UMIYA       ,X ,Q,7.1,7.1,7.1,7.1,7.1,7.15,4,134,951.0,,2021-05-05
539799,BHARATWIRE  ,B ,Q,45.65,45.65,41.45,42.3,42.2,43.6,75,4354,185347.0,,2021-05-05
539800,CHDCHEM     ,B ,Q,12.13,12.13,12.13,12.13,12.13,11.9,133,55061,667889.0,,2021-05-05
539807,INFIBEAM    ,A ,Q,37.8,38.45,37.6,37.65,37.65,38.0,506,153665,5844996.0,,2021-05-05
539814,LELAVOIR    ,X ,Q,42.4,44.25,40.55,42.95,42.95,42.4,96,45321,1945704.0,,2021-05-05
539833,SICLTD      ,X ,Q,0.36,0.36,0.36,0.36,0.36,0.37,7,731,263.0,,2021-05-05
539835,SUPERIOR    ,X ,Q,156.6,157.05,156.5,156.95,157.0,156.05,312,7440,1165231.0,,2021-05-05
539837,RPEL        ,B ,Q,258.9,260.0,242.5,257.85,260.0,253.0,60,4650,1197482.0,,2021-05-05
539839,FRANKLIN    ,M ,Q,9.55,9.55,9.55,9.55,9.55,9.59,1,4000,38200.0,,2021-05-05
539841,LANCER      ,B ,Q,72.35,75.55,71.0,74.35,75.35,75.2,119,14543,1070222.0,,2021-05-05
539844,EQUITAS     ,A ,Q,82.6,85.2,81.75,84.6,84.6,82.6,920,91968,7736633.0,,2021-05-05
539854,HALDER      ,X ,Q,91.45,91.45,91.45,91.45,91.45,93.2,2,18,1646.0,,2021-05-05
539861,SKIL        ,B ,Q,2.71,2.71,2.62,2.62,2.62,2.75,16,1167,3058.0,,2021-05-05
539871,THYROCARE   ,A ,Q,1049.95,1063.45,1032.0,1051.35,1051.35,1043.4,791,9042,9487319.0,,2021-05-05
539872,BAJAJHCARE  ,B ,Q,614.4,619.0,552.65,587.4,587.4,583.05,6541,234109,139014150.0,,2021-05-05
539874,UJJIVAN     ,A ,Q,203.0,207.7,201.2,202.5,202.5,205.15,898,53866,11033200.0,,2021-05-05
539875,RSDFIN      ,X ,Q,31.5,31.5,31.5,31.5,31.5,30.0,7,107,3370.0,,2021-05-05
539876,CROMPTON    ,A ,Q,372.0,383.7,370.15,375.05,376.1,370.9,1259,47223,17837975.0,,2021-05-05
539883,PILANIINVS  ,A ,Q,1692.0,1693.0,1675.0,1685.1,1689.95,1673.4,35,137,230847.0,,2021-05-05
539884,DARSHANORNA ,B ,Q,11.25,11.55,10.51,11.55,11.55,11.0,9,323,3567.0,,2021-05-05
539889,PARAGMILK   ,A ,Q,116.35,138.0,115.0,134.15,134.15,115.35,9065,714894,91178736.0,,2021-05-05
539894,MADHAVIPL   ,X ,Q,5.42,5.94,5.2,5.81,5.87,5.76,144,210006,1216058.0,,2021-05-05
539910,KOCL        ,XT,Q,0.8,0.8,0.79,0.79,0.8,0.8,13,683,541.0,,2021-05-05
539917,NAGARFERT   ,B ,Q,6.39,6.42,6.19,6.42,6.42,6.12,267,240122,1533551.0,,2021-05-05
539921,SEIL        ,T ,Q,155.0,155.0,155.0,155.0,155.0,155.0,1,50,7750.0,,2021-05-05
539938,MIL         ,XT,Q,35.85,35.85,35.85,35.85,35.85,34.15,1,1,35.0,,2021-05-05
539939,YASHCHEM    ,B ,Q,42.0,42.0,40.15,41.4,41.75,41.55,38,11428,471859.0,,2021-05-05
539940,MAXVIL      ,B ,Q,58.25,59.15,57.0,58.0,57.95,57.5,322,6713,388964.0,,2021-05-05
539945,ICICINV20   ,B ,Q,77.65,79.0,77.21,78.04,77.97,77.89,151,27879,2200155.0,,2021-05-05
539956,TAALENT     ,X ,Q,592.0,592.0,540.0,565.3,575.0,564.85,292,7194,4001415.0,,2021-05-05
539957,MGL         ,A ,Q,1154.0,1178.25,1133.0,1144.35,1144.35,1150.4,2310,36663,42266338.0,,2021-05-05
539963,ZEAL        ,B ,Q,67.35,67.5,65.5,66.75,66.75,65.55,25,1568,103878.0,,2021-05-05
539978,QUESS       ,A ,Q,625.0,629.0,613.9,621.65,627.0,620.4,627,6838,4255081.0,,2021-05-05
539980,ICICIMCAP   ,B ,Q,83.91,85.0,83.31,84.5,85.0,84.1,66,916,76582.0,,2021-05-05
539982,ASYL        ,T ,Q,10.46,10.98,10.0,10.98,10.98,10.46,10,558,6112.0,,2021-05-05
539984,HUIL        ,X ,Q,3245.0,3245.0,3054.05,3227.15,3240.0,3163.05,27,176,564232.0,,2021-05-05
539986,COMSYN      ,B ,Q,100.0,103.0,98.15,99.05,99.05,99.7,33,1985,196633.0,,2021-05-05
539992,LLOYDSTEEL  ,B ,Q,1.71,1.71,1.71,1.71,1.71,1.63,182,805871,1378039.0,,2021-05-05
539997,KPL         ,M ,Q,120.8,120.8,109.3,109.3,109.3,115.05,29,90000,10509300.0,,2021-05-05
540005,LTI         ,A ,Q,3950.0,3962.0,3812.4,3912.75,3912.75,3847.3,4013,25944,101024867.0,,2021-05-05
540006,EASTWEST    ,X ,Q,8.05,8.8,8.05,8.49,8.48,8.46,115,20751,173634.0,,2021-05-05
540008,BSLSENETFG  ,B ,Q,510.0,550.0,505.0,550.0,550.0,537.06,20,46,25024.0,,2021-05-05
540023,COLORCHIPS  ,XT,Q,29.05,29.05,29.0,29.0,29.0,28.55,6,789,22906.0,,2021-05-05
540025,ADVENZYMES  ,A ,Q,450.1,468.05,439.9,456.55,458.0,449.2,4176,86398,39325428.0,,2021-05-05
540027,PTIL        ,T ,Q,345.0,345.0,340.25,344.0,344.0,343.1,17,22033,7588802.0,,2021-05-05
540047,DBL         ,A ,Q,537.0,537.0,524.0,532.05,534.65,537.45,976,14041,7434271.0,,2021-05-05
540048,SPAL        ,B ,Q,175.0,179.0,173.3,175.65,178.45,171.55,122,1306,230587.0,,2021-05-05
540061,BIGBLOC     ,B ,Q,80.0,83.4,80.0,83.4,83.4,79.5,14,880,72032.0,,2021-05-05
540063,ECS         ,X ,Q,2.51,2.51,2.51,2.51,2.51,2.64,2,125,313.0,,2021-05-05
540064,FRETAIL     ,A ,Q,47.8,49.0,47.8,47.8,47.8,50.3,6176,740358,35483928.0,,2021-05-05
540065,RBLBANK     ,A ,Q,179.45,186.75,179.45,184.2,184.2,181.75,10847,1204516,220797584.0,,2021-05-05
540073,BLS         ,B ,Q,89.6,89.6,86.55,88.4,88.6,87.85,635,27264,2411785.0,,2021-05-05
540078,MITSU       ,B ,Q,210.55,219.05,210.55,218.75,218.75,214.8,170,21353,4632821.0,,2021-05-05
540080,NARAYANI    ,B ,Q,28.8,28.95,28.5,28.7,28.65,27.6,254,142276,4068502.0,,2021-05-05
540108,TIAANC      ,X ,Q,43.2,43.2,41.0,42.75,42.75,41.25,135,60393,2542383.0,,2021-05-05
540115,LTTS        ,A ,Q,2619.0,2619.0,2560.0,2568.65,2568.65,2575.7,2467,21834,56414868.0,,2021-05-05
540124,GNA         ,B ,Q,378.35,383.0,372.1,375.15,372.1,380.2,503,5802,2181352.0,,2021-05-05
540125,RADHIKAJWE  ,M ,Q,17.5,17.5,17.5,17.5,17.5,16.85,1,1600,28000.0,,2021-05-05
540132,SIIL        ,X ,Q,4.27,4.27,4.27,4.27,4.27,4.27,2,20,85.0,,2021-05-05
540133,ICICIPRULI  ,A ,Q,555.2,574.6,551.65,559.2,557.5,553.6,5492,244547,137674799.0,,2021-05-05
540134,IISL        ,X ,Q,4.7,4.99,4.25,4.99,4.99,4.7,9,7633,33893.0,,2021-05-05
540135,ARCFIN      ,X ,Q,4.73,4.73,4.64,4.73,4.73,4.64,8,566,2674.0,,2021-05-05
540136,HPL         ,B ,Q,46.0,47.95,46.0,47.4,47.4,46.35,215,19433,919045.0,,2021-05-05
540143,SAGARSOFT   ,X ,Q,85.0,89.9,84.0,87.05,85.5,83.75,117,12250,1070896.0,,2021-05-05
540145,VALIANTORG  ,B ,Q,1565.0,1570.75,1506.2,1547.35,1545.0,1538.8,613,4507,6968944.0,,2021-05-05
540153,ENDURANCE   ,A ,Q,1317.0,1317.0,1293.0,1303.8,1303.8,1309.05,611,3958,5144282.0,,2021-05-05
540154,IDFSENSEXE  ,B ,Q,504.1,504.35,503.25,504.35,504.35,505.0,4,4,2014.0,,2021-05-05
540159,PURPLE      ,X ,Q,36.95,36.95,36.95,36.95,36.95,35.2,1,1,36.0,,2021-05-05
540173,PNBHOUSING  ,A ,Q,363.65,366.15,357.25,358.8,359.35,364.95,673,14255,5143461.0,,2021-05-05
540174,SOUTHERNIN  ,XT,Q,16.9,16.9,16.3,16.3,16.3,16.6,17,304,5016.0,,2021-05-05
540175,REGENCY     ,X ,Q,11.3,12.38,10.75,12.01,12.38,11.26,41,20697,231163.0,,2021-05-05
540180,VBL         ,A ,Q,1025.0,1026.75,995.6,1000.2,1001.9,1000.55,974,14032,14074519.0,,2021-05-05
540181,SALEM       ,XT,Q,3.64,3.64,3.64,3.64,3.64,3.47,1,1,3.0,,2021-05-05
540190,FRANKLININD ,XT,Q,9.55,9.55,9.55,9.55,9.55,10.05,2,2,19.0,,2021-05-05
540192,LKPSEC      ,X ,Q,7.63,7.8,7.35,7.56,7.6,7.63,54,20288,152110.0,,2021-05-05
540198,OSIAJEE     ,X ,Q,26.0,26.0,24.95,24.95,25.25,25.15,293,171310,4342507.0,,2021-05-05
540203,SFL         ,A ,Q,2024.25,2036.85,2012.85,2034.1,2035.0,2038.05,125,358,725733.0,,2021-05-05
540204,NIDL        ,XT,Q,75.2,75.2,72.5,75.15,75.2,73.75,25,3214,237576.0,,2021-05-05
540205,AVL         ,B ,Q,280.75,280.75,280.75,280.75,280.75,275.25,14,1472,413264.0,,2021-05-05
540210,TMRVL       ,B ,Q,12.0,12.0,11.31,11.57,11.56,11.51,139,32394,379039.0,,2021-05-05
540212,TCIEXP      ,A ,Q,878.1,916.75,878.0,904.6,905.0,881.45,232,1252,1128750.0,,2021-05-05
540222,LAURUSLABS  ,A ,Q,493.0,498.75,486.8,491.35,491.35,491.1,8534,271528,133780186.0,,2021-05-05
540243,NEWLIGHT    ,XT,Q,25.45,25.45,25.35,25.35,25.35,24.35,4,4,101.0,,2021-05-05
540253,SNTCL       ,XT,Q,1.14,1.2,1.14,1.2,1.2,1.19,14,3254,3728.0,,2021-05-05
540254,MTPL        ,X ,Q,4.48,4.48,4.48,4.48,4.48,4.68,3,63,282.0,,2021-05-05
540259,SHANGAR     ,X ,Q,13.3,13.83,12.5,12.61,12.61,12.93,909,306416,3924242.0,,2021-05-05
540268,DHANVARSHA  ,X ,Q,665.0,680.0,640.0,673.45,671.0,660.8,151,24380,16037448.0,,2021-05-05
540293,PRICOLLTD   ,A ,Q,79.1,85.35,79.1,83.7,83.7,79.8,1366,137164,11432308.0,,2021-05-05
540311,JITFINFRA   ,T ,Q,8.51,9.15,8.4,8.75,8.51,8.74,15,1338,11704.0,,2021-05-05
540359,PARMAX      ,X ,Q,60.45,60.45,60.4,60.45,60.45,59.3,36,2056,124285.0,,2021-05-05
540360,LLFICL      ,X ,Q,70.75,70.75,66.0,66.05,69.45,70.6,30,11846,811574.0,,2021-05-05
540361,DANUBE      ,X ,Q,20.25,22.0,20.25,21.15,20.25,21.25,17,15000,312192.0,,2021-05-05
540366,RADIOCITY   ,B ,Q,23.15,23.45,23.0,23.0,23.05,23.3,65,12091,279195.0,,2021-05-05
540376,DMART       ,A ,Q,2884.0,2889.0,2854.15,2875.65,2875.65,2858.95,2199,16494,47328369.0,,2021-05-05
540385,KDLL        ,XT,Q,16.2,16.2,14.7,14.75,15.8,15.45,8,140,2156.0,,2021-05-05
540393,SMLT        ,M ,Q,34.5,34.5,34.5,34.5,34.5,33.0,1,2000,69000.0,,2021-05-05
540395,CHEMCRUX    ,M ,Q,240.0,240.0,226.1,235.0,235.0,235.0,6,3000,705500.0,,2021-05-05
540401,MAXIMUS     ,B ,Q,77.8,80.0,77.8,80.0,80.0,83.0,5,39,3097.0,,2021-05-05
540403,CLEDUCATE   ,B ,Q,85.9,86.15,85.0,85.2,85.2,85.85,10,225,19152.0,,2021-05-05
540404,PRIMEFRESH  ,M ,Q,225.0,225.0,200.0,214.65,219.0,218.75,12,12000,2508950.0,,2021-05-05
540405,OCEANIC     ,T ,Q,39.65,43.55,39.65,43.55,43.55,41.5,4,216,9367.0,,2021-05-05
540425,SHANKARA    ,A ,Q,379.4,381.0,369.5,372.95,372.4,375.5,336,6079,2287740.0,,2021-05-05
540481,CLFL        ,X ,Q,15.49,15.49,15.49,15.49,15.49,15.19,1,1,15.0,,2021-05-05
540497,SCHAND      ,B ,Q,94.1,96.1,91.8,92.75,93.5,93.45,308,18287,1709500.0,,2021-05-05
540519,MEERA       ,M ,Q,70.05,74.95,70.0,71.95,74.95,75.0,7,9600,691980.0,,2021-05-05
540526,IRBINVIT    ,IF,Q,54.8,55.42,54.5,55.36,55.42,55.18,18,45000,2467150.0,,2021-05-05
540530,HUDCO       ,A ,Q,43.75,43.75,42.75,43.0,43.0,42.75,873,114663,4940515.0,,2021-05-05
540544,PSPPROJECT  ,A ,Q,419.0,424.8,412.0,413.3,417.0,417.4,287,2054,857198.0,,2021-05-05
540545,BGJL        ,B ,Q,26.1,26.1,26.1,26.1,26.1,26.6,18,702,18322.0,,2021-05-05
540552,AXISAEGPG   ,B ,Q,13.11,14.89,13.11,14.4,13.9,13.82,9,46,672.0,,2021-05-05
540565,INDIGRID    ,IF,Q,126.5,127.0,126.45,126.45,126.45,126.53,17,34020,4309942.0,,2021-05-05
540570,VARIMAN     ,XT,Q,33.5,35.5,33.5,34.15,34.1,33.9,17,68003,2322904.0,,2021-05-05
540575,STARCEMENT  ,A ,Q,102.9,102.9,100.55,101.15,101.05,101.4,316,8786,888666.0,,2021-05-05
540590,RIDDHICORP  ,T ,Q,165.5,165.6,165.0,165.6,165.6,165.6,7,7,1157.0,,2021-05-05
540595,TEJASNET    ,A ,Q,186.9,187.65,178.1,179.3,179.1,181.2,670,16123,2914757.0,,2021-05-05
540596,ERIS        ,A ,Q,589.0,601.1,586.5,598.05,598.05,588.15,427,5950,3527744.0,,2021-05-05
540602,GTPL        ,B ,Q,131.0,137.3,131.0,135.95,137.1,129.2,329,8210,1105768.0,,2021-05-05
540611,AUBANK      ,A ,Q,922.0,952.0,910.0,942.0,944.8,915.35,5129,167503,156418437.0,,2021-05-05
540612,ICICILOVOL  ,B ,Q,117.59,118.79,116.7,118.2,118.72,117.92,130,1388,163258.0,,2021-05-05
540614,GGENG       ,B ,Q,103.7,109.8,100.0,107.85,107.85,103.5,606,107022,11317021.0,,2021-05-05
540615,7NR         ,B ,Q,5.55,6.48,5.55,6.25,6.1,6.08,55,3279,20257.0,,2021-05-05
540621,BHAGYAPROP  ,B ,Q,30.9,30.9,24.6,25.95,25.6,26.6,53,9078,246443.0,,2021-05-05
540642,SALASAR     ,B ,Q,492.0,503.0,487.0,496.65,494.5,485.15,212,6558,3225473.0,,2021-05-05
540647,GANGESSEC   ,B ,Q,67.5,74.0,67.5,73.4,73.5,67.6,269,13863,1002861.0,,2021-05-05
540648,PALASHSEC   ,B ,Q,56.45,56.45,56.45,56.45,56.45,53.8,6,203,11459.0,,2021-05-05
540649,AVADHSUGAR  ,B ,Q,302.05,318.5,295.6,307.0,305.35,302.45,2105,49991,15536213.0,,2021-05-05
540650,MAGADHSUGAR ,B ,Q,158.6,179.7,155.0,168.45,168.0,165.65,1096,40838,6825870.0,,2021-05-05
540653,SINTEXPLAST ,B ,Q,3.16,3.25,3.16,3.18,3.18,3.16,398,353066,1124615.0,,2021-05-05
540654,GSTL        ,B ,Q,62.0,62.0,59.05,60.6,61.35,60.8,52,5517,334929.0,,2021-05-05
540669,UTINEXT50   ,B ,Q,36.3,36.7,35.47,36.01,35.95,36.28,34,750,27187.0,,2021-05-05
540673,SIS         ,A ,Q,373.4,373.4,365.5,370.5,370.5,368.9,770,17295,6411267.0,,2021-05-05
540678,COCHINSHIP  ,A ,Q,366.7,379.15,366.7,372.15,373.0,368.6,1410,38491,14393987.0,,2021-05-05
540679,SMSLIFE     ,B ,Q,601.0,605.95,585.35,605.6,604.95,589.6,123,569,342269.0,,2021-05-05
540680,KIOCL       ,B ,Q,167.9,168.2,163.5,166.25,163.65,165.4,1878,41677,6915774.0,,2021-05-05
540686,SMRUTHIORG  ,X ,Q,247.5,247.5,239.95,239.95,239.95,247.5,124,10990,2651220.0,,2021-05-05
540691,ABCAPITAL   ,A ,Q,117.0,117.0,113.75,114.25,114.25,114.05,1302,207504,23813753.0,,2021-05-05
540692,APEX        ,A ,Q,234.0,239.4,229.95,230.4,229.95,234.6,944,22700,5324098.0,,2021-05-05
540693,SHISHIND    ,B ,Q,73.8,77.2,71.05,71.1,71.1,73.8,52,4245,307320.0,,2021-05-05
540694,ANG         ,M ,Q,117.0,131.0,117.0,131.0,131.0,134.0,10,16000,2004800.0,,2021-05-05
540697,AMFL        ,XT,Q,1.6,1.6,1.5,1.58,1.58,1.53,53,22719,35835.0,,2021-05-05
540699,DIXON       ,A ,Q,4147.9,4208.9,4060.0,4114.25,4114.25,4135.05,5822,23624,97511301.0,,2021-05-05
540700,BRNL        ,B ,Q,27.45,29.1,27.0,28.25,28.55,28.05,220,4471,126655.0,,2021-05-05
540701,DCAL        ,A ,Q,157.0,165.8,156.5,162.25,162.25,156.15,1850,112129,18210254.0,,2021-05-05
540702,LASA        ,B ,Q,79.95,80.95,77.0,77.3,77.65,78.1,468,65966,5231418.0,,2021-05-05
540703,PROVESTSER  ,X ,Q,8.55,8.55,8.55,8.55,8.55,8.19,1,1,8.0,,2021-05-05
540704,MATRIMONY   ,B ,Q,951.2,980.0,949.05,956.25,949.55,945.55,199,5726,5597397.0,,2021-05-05
540709,RELHOME     ,B ,Q,2.75,2.75,2.6,2.64,2.62,2.69,207,241100,634870.0,,2021-05-05
540710,CAPACITE    ,B ,Q,185.4,189.35,181.3,187.7,187.7,184.45,217,5958,1106920.0,,2021-05-05
540715,SAGAR       ,M ,Q,9.01,11.65,9.0,10.64,11.65,11.25,5,15000,150570.0,,2021-05-05
540716,ICICIGI     ,A ,Q,1450.0,1472.0,1441.4,1452.45,1446.4,1443.5,1354,14759,21489362.0,,2021-05-05
540719,SBILIFE     ,A ,Q,992.0,1020.0,966.0,972.7,972.7,983.25,11774,270048,267571073.0,,2021-05-05
540724,DIAMONDYD   ,A ,Q,554.0,566.0,553.35,554.95,553.35,554.05,18,60,33682.0,,2021-05-05
540725,SISL        ,B ,Q,398.0,400.15,378.05,390.0,395.0,383.0,529,3815,1473880.0,,2021-05-05
540726,TTFL        ,T ,Q,26.9,26.9,25.6,26.8,26.8,26.9,11,357,9384.0,,2021-05-05
540728,SAYAJIIND   ,X ,Q,181.1,181.1,179.9,180.0,180.0,181.0,5,800,144545.0,,2021-05-05
540730,MEHAI       ,B ,Q,69.85,69.85,66.35,68.6,68.5,67.05,35,1477,100411.0,,2021-05-05
540735,IRIS        ,M ,Q,44.75,45.5,44.75,45.5,45.5,44.0,4,16000,722000.0,,2021-05-05
540737,SGRL        ,B ,Q,285.0,293.75,282.0,285.8,287.0,286.05,264,7652,2185994.0,,2021-05-05
540743,GODREJAGRO  ,A ,Q,505.8,523.4,505.05,517.45,517.45,501.5,740,8230,4251857.0,,2021-05-05
540744,MESCON      ,XT,Q,11.31,11.31,10.45,10.58,10.99,10.99,68,9497,101360.0,,2021-05-05
540749,MASFIN      ,A ,Q,794.35,806.8,792.1,798.9,800.0,794.35,257,912,729582.0,,2021-05-05
540750,IEX         ,A ,Q,385.2,397.0,385.0,386.45,386.45,381.85,2307,116801,45623967.0,,2021-05-05
540755,GICRE       ,A ,Q,208.15,210.1,205.0,205.65,205.65,208.8,711,28071,5829093.0,,2021-05-05
540757,SCPL        ,M ,Q,130.0,133.5,130.0,130.0,130.0,133.95,3,2400,314800.0,,2021-05-05
540762,TIINDIA     ,A ,Q,1255.15,1259.2,1226.0,1246.05,1240.0,1253.45,688,5351,6657092.0,,2021-05-05
540767,NAM-INDIA   ,A ,Q,342.55,342.55,336.3,339.1,340.0,339.75,251,13039,4417118.0,,2021-05-05
540768,MAHLOG      ,A ,Q,510.0,518.7,503.0,515.25,514.9,502.75,803,13123,6744909.0,,2021-05-05
540769,NIACL       ,A ,Q,156.0,157.95,153.4,154.35,154.35,155.65,1527,66808,10375398.0,,2021-05-05
540774,IFGLEXPOR   ,B ,Q,385.1,389.0,373.8,379.45,381.05,377.15,497,9027,3443088.0,,2021-05-05
540775,KHADIM      ,B ,Q,135.5,141.15,135.5,140.0,140.15,137.8,336,3834,535205.0,,2021-05-05
540776,5PAISA      ,B ,Q,342.0,348.0,337.4,339.1,339.5,339.85,114,1340,458395.0,,2021-05-05
540777,HDFCLIFE    ,A ,Q,670.3,675.7,667.0,674.05,674.05,667.95,4142,89412,60029870.0,,2021-05-05
540787,ICICIB22    ,B ,Q,35.67,35.98,35.62,35.9,35.9,35.61,294,47101,1685075.0,,2021-05-05
540789,DNAMEDIA    ,B ,Q,1.17,1.17,1.15,1.17,1.17,1.12,55,50793,59427.0,,2021-05-05
540795,DYNAMIC     ,B ,Q,28.0,29.1,27.05,28.75,28.75,27.9,115,39918,1129155.0,,2021-05-05
540797,SHALBY      ,B ,Q,135.9,139.75,133.65,138.45,138.45,133.15,3941,155362,21250852.0,,2021-05-05
540798,FSC         ,A ,Q,74.5,75.4,74.5,74.5,74.5,78.4,195,14651,1091764.0,,2021-05-05
540823,VITESSE     ,XT,Q,34.95,34.95,33.25,33.25,33.25,34.95,17,237,7890.0,,2021-05-05
540824,ASTRON      ,B ,Q,42.35,42.4,40.7,40.9,40.7,41.4,31,2540,104715.0,,2021-05-05
540829,CHANDRIMA   ,XT,Q,3.43,3.6,3.26,3.6,3.6,3.43,20,5467,18513.0,,2021-05-05
540861,IPRU3018    ,B ,Q,12.3,12.77,12.3,12.51,12.51,12.3,9,13501,168192.0,,2021-05-05
540879,APOLLO      ,B ,Q,107.7,109.5,105.5,106.75,107.2,106.05,994,37407,4007824.0,,2021-05-05
540900,NEWGEN      ,A ,Q,323.35,329.85,317.0,326.4,326.4,322.0,465,5413,1764528.0,,2021-05-05
540901,PRAXIS      ,B ,Q,36.75,36.75,33.8,34.65,34.65,35.0,17,1781,62198.0,,2021-05-05
540902,AMBER       ,A ,Q,3060.05,3095.5,3029.7,3044.55,3054.45,3092.85,2178,6501,19834490.0,,2021-05-05
540923,AML         ,M ,Q,3.63,3.63,3.63,3.63,3.63,3.82,2,12000,43560.0,,2021-05-05
540935,GALAXYSURF  ,A ,Q,2855.0,2984.95,2817.4,2890.85,2945.0,2806.55,1057,5830,16972043.0,,2021-05-05
540936,GGL         ,B ,Q,19.25,19.25,19.25,19.25,19.25,19.6,7,43,827.0,,2021-05-05
