DATE,SCRIP CODE,DELIVERY QTY,DELIVERY VAL,DAY'S VOLUME,DAY'S TURNOVER,DELV. PER.
2021-05-06,531266,238,429007,424,766516,56.13
2021-05-06,531268,17725,433281,17725,433281,100.0
2021-05-06,531273,1726,14205,2271,18675,76.0
2021-05-06,531278,507,14374,710,20297,71.41
2021-05-06,531280,29,121,29,120,100.0
2021-05-06,531281,3109,14586,3109,14586,100.0
2021-05-06,531287,5655,209235,5775,213714,97.92
2021-05-06,531289,6573,254376,12165,465938,54.03
2021-05-06,531297,1335,45324,1335,44340,100.0
2021-05-06,531300,761,1993,761,1993,100.0
2021-05-06,531304,1,19,1,18,100.0
2021-05-06,531306,485,182069,595,219597,81.51
2021-05-06,531307,25818,309698,25818,309698,100.0
2021-05-06,531310,2714,57673,2714,57644,100.0
2021-05-06,531314,495,5396,495,5395,100.0
2021-05-06,531322,14031,10920,14031,10920,100.0
2021-05-06,531323,601,3300,601,2999,100.0
2021-05-06,531327,100,178,100,178,100.0
2021-05-06,531328,3260,19267,3260,19267,100.0
2021-05-06,531334,1,2,1,2,100.0
2021-05-06,531335,1198,2489804,1738,3639784,68.93
2021-05-06,531337,507129,3418050,602495,4133122,84.17
2021-05-06,531340,62,615,62,615,100.0
2021-05-06,531341,51,158,51,157,100.0
2021-05-06,531344,24298,14040600,162035,94156926,15.0
2021-05-06,531346,278,15735,278,15812,100.0
2021-05-06,531349,96815,32549203,171380,57187710,56.49
2021-05-06,531358,550,62095,5689,646459,9.67
2021-05-06,531359,651,66077,835,80883,77.96
2021-05-06,531364,710,23892,1970,65160,36.04
2021-05-06,531370,11583,54202,11583,54202,100.0
2021-05-06,531373,62695,1203744,86820,1567366,72.21
2021-05-06,531380,570,23427,875,36953,65.14
2021-05-06,531381,400,7000,715,12650,55.94
2021-05-06,531387,101,430,101,429,100.0
2021-05-06,531390,1612,29016,2512,45592,64.17
2021-05-06,531398,1804,284852,2233,343305,80.79
2021-05-06,531400,998,26946,1158,32187,86.18
2021-05-06,531402,1000,6330,1000,6330,100.0
2021-05-06,531406,610,7539,610,7539,100.0
2021-05-06,531409,1334,6937,1334,6936,100.0
2021-05-06,531411,287433,133067,287433,133067,100.0
2021-05-06,531412,170,5975,170,5975,100.0
2021-05-06,531416,1,14,1,13,100.0
2021-05-06,531417,135874,114135,135875,114135,100.0
2021-05-06,531426,5116,725449,7811,1109603,65.5
2021-05-06,531429,819,1527,819,1527,100.0
2021-05-06,531431,3790,2013248,7381,3946978,51.35
2021-05-06,531433,2271,2385,2372,2478,95.74
2021-05-06,531436,500,1030,500,1030,100.0
2021-05-06,531437,2382,56811,2504,56531,95.13
2021-05-06,531439,10312,94046,12811,117464,80.49
2021-05-06,531444,50,175,50,175,100.0
2021-05-06,531449,4013,8538862,5106,10992931,78.59
2021-05-06,531453,561,3956,1111,8089,50.5
2021-05-06,531454,4530,66456,7266,105570,62.35
2021-05-06,531456,677,441,677,435,100.0
2021-05-06,531460,901,3402,901,3402,100.0
2021-05-06,531471,1145,10180,2161,19441,52.98
2021-05-06,531489,2496,233501,4178,389922,59.74
2021-05-06,531494,653,6857,890,9244,73.37
2021-05-06,531496,20,38,20,37,100.0
2021-05-06,531497,153,741,153,716,100.0
2021-05-06,531499,1176,5629,1176,5629,100.0
2021-05-06,531500,2002,1007006,26404,13305016,7.58
2021-05-06,531502,647,1036,647,1035,100.0
2021-05-06,531508,10018,2908226,18965,5589798,52.82
2021-05-06,531509,2,11,2,11,100.0
2021-05-06,531512,1775,7739,1775,7739,100.0
2021-05-06,531518,274326,595288,437904,949164,62.65
2021-05-06,531525,1431,18747,1526,19665,93.77
2021-05-06,531531,402,331208,701,580503,57.35
2021-05-06,531533,185,2301,185,2301,100.0
2021-05-06,531539,4452,95941,5453,120388,81.64
2021-05-06,531540,422,10972,501,13243,84.23
2021-05-06,531541,648,4178,648,4178,100.0
2021-05-06,531543,10824,549318,74846,3553097,14.46
2021-05-06,531548,1890,791154,2698,1131089,70.05
2021-05-06,531556,4438,120270,5828,158259,76.15
2021-05-06,531574,15,59,15,58,100.0
2021-05-06,531578,584,1840,584,1839,100.0
2021-05-06,531582,129,833,129,833,100.0
2021-05-06,531583,774,6363,774,6362,100.0
2021-05-06,531585,150,390,150,390,100.0
2021-05-06,531591,41607,153679,41607,153679,100.0
2021-05-06,531592,53799,447608,90528,756595,59.43
2021-05-06,531595,3826,1717683,22592,10105257,16.94
2021-05-06,531599,30010,9861286,121078,39976737,24.79
2021-05-06,531600,241,12900,241,12900,100.0
2021-05-06,531608,101,2095,101,2095,100.0
2021-05-06,531609,2827,831045,2827,831045,100.0
2021-05-06,531613,7950,7821,7950,7821,100.0
2021-05-06,531616,1,138,1,138,100.0
2021-05-06,531621,600,1035,600,1035,100.0
2021-05-06,531624,2239,4702,2239,4912,100.0
2021-05-06,531633,31035,9127394,57327,16919453,54.14
2021-05-06,531635,754,13652,754,13652,100.0
2021-05-06,531637,2345,151018,2528,162184,92.76
2021-05-06,531638,3238,140368,4079,182102,79.38
2021-05-06,531642,42225,20084322,295828,139077300,14.27
2021-05-06,531644,100,924,100,924,100.0
2021-05-06,531648,1730,1112,1730,1112,100.0
2021-05-06,531652,1000,36400,1000,36400,100.0
2021-05-06,531658,3205,15224,3205,15223,100.0
2021-05-06,531661,178,537,178,537,100.0
2021-05-06,531667,2,66,2,65,100.0
2021-05-06,531668,7345,19024,7345,19023,100.0
2021-05-06,531688,541,10117,681,12694,79.44
2021-05-06,531692,1104,539,1104,539,100.0
2021-05-06,531717,52260,11536395,84236,19085049,62.04
2021-05-06,531719,8313,4082930,12462,6084681,66.71
2021-05-06,531726,769,69980,769,69980,100.0
2021-05-06,531727,23754,431136,30849,566895,77.0
2021-05-06,531737,70524,50073,70974,50392,99.37
2021-05-06,531739,963427,5539706,1189324,6980194,81.01
2021-05-06,531744,1,65,1,64,100.0
2021-05-06,531746,4050,34628,4141,36316,97.8
2021-05-06,531752,1540060,378655,1540060,378655,100.0
2021-05-06,531761,1387,1515367,2332,2578148,59.48
2021-05-06,531762,4426,36736,4527,36770,97.77
2021-05-06,531768,3721,3789095,19835,19933452,18.76
2021-05-06,531771,10,65,10,65,100.0
2021-05-06,531778,1,5,1,5,100.0
2021-05-06,531784,8499,8841,8499,8841,100.0
2021-05-06,531795,3904,674807,5081,881329,76.84
2021-05-06,531810,99,2713,99,2672,100.0
2021-05-06,531812,18642,4846,18642,4846,100.0
2021-05-06,531813,1,32,1,32,100.0
2021-05-06,531814,38426,195205,38769,196525,99.12
2021-05-06,531822,135,8202,245,14937,55.1
2021-05-06,531832,392,2019,392,2018,100.0
2021-05-06,531841,2,16,2,16,100.0
2021-05-06,531842,20561,317257,25996,410701,79.09
2021-05-06,531845,8210,9278,8210,9277,100.0
2021-05-06,531859,7861,413489,8206,435211,95.8
2021-05-06,531861,3018,55833,3709,69081,81.37
2021-05-06,531862,2077,338863,3137,502058,66.21
2021-05-06,531867,500,2015,500,2015,100.0
2021-05-06,531869,10422,159457,12216,186392,85.31
2021-05-06,531870,1,6,1,6,100.0
2021-05-06,531878,603,4203,603,4202,100.0
2021-05-06,531879,679,73163,729,78180,93.14
2021-05-06,531888,62310,2511093,77896,3078761,79.99
2021-05-06,531892,512,6815,513,6887,99.8
2021-05-06,531893,6901,16908,6901,16907,100.0
2021-05-06,531900,177,3063,278,5117,63.67
2021-05-06,531909,115,345,115,345,100.0
2021-05-06,531917,24153,17848,24153,17848,100.0
2021-05-06,531921,9305,1718634,9305,1718633,100.0
2021-05-06,531923,17460,648639,22347,821018,78.13
2021-05-06,531925,7814,5964,7814,5964,100.0
2021-05-06,531929,50,46,50,46,100.0
2021-05-06,531930,20,273,20,273,100.0
2021-05-06,531950,4574,3660,4574,3659,100.0
2021-05-06,531952,69638,3607249,94264,4915147,73.88
2021-05-06,531962,200,5460,200,5460,100.0
2021-05-06,531977,21123,71819,28917,99946,73.05
2021-05-06,531978,1025,1098134,2186,2345903,46.89
2021-05-06,531979,13659,519042,14134,540282,96.64
2021-05-06,531982,650,8279,650,8279,100.0
2021-05-06,531989,70,186,70,186,100.0
2021-05-06,531991,4347,2741,4347,2741,100.0
2021-05-06,531996,1178,1956,1178,1955,100.0
2021-05-06,532001,100,1850,100,1850,100.0
2021-05-06,532005,381,4515,383,4590,99.48
2021-05-06,532011,2428,151407,2428,151407,100.0
2021-05-06,532015,13041,27636,13041,27636,100.0
2021-05-06,532019,87556,129583,87556,129582,100.0
2021-05-06,532022,5424,13018,7538,18796,71.96
2021-05-06,532029,6,335,6,335,100.0
2021-05-06,532033,3291,7759,3291,7759,100.0
2021-05-06,532035,5800,19720,5800,19530,100.0
2021-05-06,532039,13652,603419,17107,760241,79.8
2021-05-06,532041,35693,168470,35693,168470,100.0
2021-05-06,532042,101,937,101,936,100.0
2021-05-06,532051,1395,315270,1935,442470,72.09
2021-05-06,532053,9969,377826,10582,390420,94.21
2021-05-06,532054,314,95095,316,95489,99.37
2021-05-06,532056,272,1563,272,1563,100.0
2021-05-06,532067,23439,10138540,34533,14885000,67.87
2021-05-06,532070,26529,290493,64530,676858,41.11
2021-05-06,532090,427227,280655,427227,280655,100.0
2021-05-06,532092,21772,63139,27934,81019,77.94
2021-05-06,532100,216,631,216,630,100.0
2021-05-06,532102,9764,77136,10930,86340,89.33
2021-05-06,532113,308,743,308,742,100.0
2021-05-06,532114,59,128,59,128,100.0
2021-05-06,532123,112096,110976,112101,109723,100.0
2021-05-06,532134,633757,44743245,2471616,175192965,25.64
2021-05-06,532140,305,4133,305,4229,100.0
2021-05-06,532141,21300,115446,29838,163429,71.39
2021-05-06,532143,1963,104825,2216,118500,88.58
2021-05-06,532144,74096,10595728,253630,36359195,29.21
2021-05-06,532145,2922,12857,2924,12632,99.93
2021-05-06,532149,80938,5524019,325943,22565758,24.83
2021-05-06,532150,443349,39834908,1841401,166070758,24.08
2021-05-06,532155,255464,38613384,1160118,172689760,22.02
2021-05-06,532156,7568,33022212,10112,43748107,74.84
2021-05-06,532159,201,10332,2976,153435,6.75
2021-05-06,532160,6448,22253,6448,22253,100.0
2021-05-06,532162,25042,3607301,43973,6287245,56.95
2021-05-06,532163,413,795438,634,1222258,65.14
2021-05-06,532167,10,187,10,187,100.0
2021-05-06,532172,51,470,51,466,100.0
2021-05-06,532173,147584,21798157,226394,32536614,65.19
2021-05-06,532174,113857,69299064,382306,231312436,29.78
2021-05-06,532175,11544,8754970,26454,20109488,43.64
2021-05-06,532178,77106,5667291,182135,13412027,42.33
2021-05-06,532180,39538,546811,67601,932927,58.49
2021-05-06,532181,39788,2403196,85735,5224586,46.41
2021-05-06,532183,6881,15070,8131,17623,84.63
2021-05-06,532187,44715,41359140,187907,173963849,23.8
2021-05-06,532189,1869,624433,4936,1643136,37.86
2021-05-06,532209,379104,9420735,855723,21282288,44.3
2021-05-06,532210,31569,5387250,74691,12801514,42.27
2021-05-06,532212,15167,180943,16102,191909,94.19
2021-05-06,532215,28360,20301506,288307,206214895,9.84
2021-05-06,532216,1003,15798,1177,19231,85.22
2021-05-06,532217,6754,44238,6754,44238,100.0
2021-05-06,532218,818994,6584712,1836998,14836876,44.58
2021-05-06,532219,2746,23836,2829,24686,97.07
2021-05-06,532221,5912,3507590,21794,12939170,27.13
2021-05-06,532230,181,7458,258,10797,70.16
2021-05-06,532234,453046,31056304,2112613,144325101,21.44
2021-05-06,532240,2016,730296,2766,1001117,72.88
2021-05-06,532256,66,98208,66,98255,100.0
2021-05-06,532259,2606,1298440,4314,2165385,60.41
2021-05-06,532268,372,336698,578,531231,64.36
2021-05-06,532271,28286,51441,28286,51441,100.0
2021-05-06,532281,156111,142950843,353953,323264416,44.1
2021-05-06,532282,13600,8160,13600,8160,100.0
2021-05-06,532284,2101,55362,3236,86349,64.93
2021-05-06,532285,275571,16424032,428763,25207915,64.27
2021-05-06,532286,137182,63014552,629535,284225810,21.79
2021-05-06,532290,100,617,100,617,100.0
2021-05-06,532296,48090,27408896,167551,95863021,28.7
2021-05-06,532300,243067,142862630,709364,406159457,34.27
2021-05-06,532301,161499,23909927,458707,67157897,35.21
2021-05-06,532304,3,37,3,36,100.0
2021-05-06,532305,15691,1236451,39665,3157694,39.56
2021-05-06,532307,7802,14488,7802,14488,100.0
2021-05-06,532309,2553,674631,5139,1363232,49.68
2021-05-06,532310,64786,849345,114314,1538489,56.67
2021-05-06,532313,2288,1074102,4308,2017862,53.11
2021-05-06,532321,134772,81105790,570659,342646573,23.62
2021-05-06,532323,424686,9661607,475044,10720767,89.4
2021-05-06,532324,75073,736061,75073,736061,100.0
2021-05-06,532326,1356,58986,2188,95486,61.97
2021-05-06,532329,4115,1331203,4759,1552823,86.47
2021-05-06,532331,9838,19666654,21708,43072773,45.32
2021-05-06,532333,3672,93269,5092,126962,72.11
2021-05-06,532334,1254,11926,1476,13663,84.96
2021-05-06,532335,82026,1952219,122958,2888581,66.71
2021-05-06,532339,10046,84387,23766,202902,42.27
2021-05-06,532340,455,674,455,700,100.0
2021-05-06,532341,5830,481267,7943,649738,73.4
2021-05-06,532343,54538,34148969,198890,123679425,27.42
2021-05-06,532344,206,16017,407,31351,50.61
2021-05-06,532345,123148,13380031,223654,24443470,55.06
2021-05-06,532348,2214532,133647007,8311892,483485654,26.64
2021-05-06,532349,701,196351,1168,325889,60.02
2021-05-06,532350,3348,8243,3348,8243,100.0
2021-05-06,532351,58583,365558,102301,642860,57.27
2021-05-06,532356,20290,2744223,56568,7495480,35.87
2021-05-06,532357,905,26381,1705,51052,53.08
2021-05-06,532359,423,161,423,160,100.0
2021-05-06,532362,577,18089,628,19705,91.88
2021-05-06,532365,27082,2840902,73665,7607414,36.76
2021-05-06,532366,17394,920143,21858,1156701,79.58
2021-05-06,532368,372344,2893113,642193,4936134,57.98
2021-05-06,532369,5749,1631279,7626,2177997,75.39
2021-05-06,532370,2835,1431250,9744,4901676,29.09
2021-05-06,532371,1026941,13740471,1783988,23761872,57.56
2021-05-06,532372,101534,4883786,122587,5835318,82.83
2021-05-06,532373,2940,49686,3061,52542,96.05
2021-05-06,532374,25156,5626140,47967,10820328,52.44
2021-05-06,532375,1432,924285,2228,1411278,64.27
2021-05-06,532378,1250,1088,1250,1087,100.0
2021-05-06,532379,199,1017,199,977,100.0
2021-05-06,532380,1000,11510,3543,40570,28.22
2021-05-06,532382,19362,1125901,56219,3268994,34.44
2021-05-06,532384,29604,6785237,36072,8421771,82.07
2021-05-06,532386,15228,124109,22460,184748,67.8
2021-05-06,532387,62564,2539004,62564,2539004,100.0
2021-05-06,532388,664037,10491785,1296640,20664697,51.21
2021-05-06,532390,2246,246162,3596,394004,62.46
2021-05-06,532391,644752,3060113,644752,3060113,100.0
2021-05-06,532392,895,2605,895,2633,100.0
2021-05-06,532395,13550,814355,18746,1135222,72.28
2021-05-06,532397,3386,11716,3386,11675,100.0
2021-05-06,532398,6779,20066,9684,27293,70.0
2021-05-06,532400,25139,6355140,94000,23606587,26.74
2021-05-06,532402,4,8,4,7,100.0
2021-05-06,532404,16097,567420,16140,568935,99.73
2021-05-06,532406,8045,3376085,9335,3896800,86.18
2021-05-06,532407,371036,11168184,575566,17294396,64.46
2021-05-06,532408,52065,652692,52065,652692,100.0
2021-05-06,532410,1600,13472,2420,20435,66.12
2021-05-06,532413,52866,2587791,67420,3313897,78.41
2021-05-06,532416,2863,11882,3663,15333,78.16
2021-05-06,532419,643,55749,795,68953,80.88
2021-05-06,532424,11792,8369962,40809,29005363,28.9
2021-05-06,532425,214,1274,214,1273,100.0
2021-05-06,532430,9436,2569423,20383,5628275,46.29
2021-05-06,532432,31685,17223966,60582,32969222,52.3
2021-05-06,532435,4374,386443,8611,736344,50.8
2021-05-06,532439,14891,2685592,21829,3984764,68.22
2021-05-06,532440,1259,806075,1752,1128339,71.86
2021-05-06,532441,240,272,240,271,100.0
2021-05-06,532443,548,2183698,1297,5342794,42.25
2021-05-06,532444,201,63,201,62,100.0
2021-05-06,532454,37857,21137456,239743,133842279,15.79
2021-05-06,532455,9980,42415,12135,51443,82.24
2021-05-06,532456,48179,852769,64774,1164876,74.38
2021-05-06,532457,13931,2165574,23466,3641085,59.37
2021-05-06,532459,18921,2037792,31533,3528205,60.0
2021-05-06,532460,3061,568887,4228,793832,72.4
2021-05-06,532461,1902366,69246123,8162263,299127760,23.31
2021-05-06,532466,5512,19241841,9910,34848955,55.62
2021-05-06,532467,8035,39352,8035,39352,100.0
2021-05-06,532468,139,1035453,221,1630437,62.9
2021-05-06,532470,3,18,3,18,100.0
2021-05-06,532475,15747,3193492,26565,5430713,59.28
2021-05-06,532477,266614,9638097,570860,20517409,46.7
2021-05-06,532478,5485,6613265,16350,19742990,33.55
2021-05-06,532479,17508,252816,17508,252815,100.0
2021-05-06,532481,5776,34137,5976,34964,96.65
2021-05-06,532482,142417,50059576,340735,120274825,41.8
2021-05-06,532483,84872,12174889,481068,69174287,17.64
2021-05-06,532485,5587,2566110,8683,3991452,64.34
2021-05-06,532486,4358,1086886,6460,1588015,67.46
2021-05-06,532488,3564,14478929,23431,94939565,15.21
2021-05-06,532493,4542,530279,7788,907919,58.32
2021-05-06,532497,3250,1820813,17634,9875798,18.43
2021-05-06,532498,11385,18423777,13136,21154866,86.67
2021-05-06,532500,17642,117599808,30427,202687207,57.98
2021-05-06,532503,640,457600,656,470170,97.56
2021-05-06,532504,3104,11248896,24848,88736671,12.49
2021-05-06,532505,375791,4261470,604006,6890693,62.22
2021-05-06,532507,31511,84159,31511,84159,100.0
2021-05-06,532508,49160,4441606,97158,8913930,50.6
2021-05-06,532509,16698,4154463,22066,5438285,75.67
2021-05-06,532513,2641,354951,5067,684613,52.12
2021-05-06,532514,63099,32789396,87638,45145781,72.0
2021-05-06,532515,191,54474,430,122606,44.42
2021-05-06,532521,6006,806606,10409,1401106,57.7
2021-05-06,532522,25096,6112131,81499,19881186,30.79
2021-05-06,532523,64755,24580998,170244,64733384,38.04
2021-05-06,532524,30071,2510929,61837,5152558,48.63
2021-05-06,532525,957143,23545718,2726216,68431460,35.11
2021-05-06,532527,179,102630,409,234438,43.77
2021-05-06,532528,143567,19955813,238809,32073108,60.12
2021-05-06,532529,44451,2975995,112845,8101890,39.39
2021-05-06,532531,12474,10657786,68661,59059053,18.17
2021-05-06,532532,769231,5392310,1312469,9156189,58.61
2021-05-06,532538,1140,7303068,6047,38592730,18.85
2021-05-06,532539,1775,915190,4945,2555984,35.89
2021-05-06,532540,152980,475966674,197177,611536008,77.59
2021-05-06,532541,16996,57742211,199125,645363371,8.54
2021-05-06,532543,10833,483152,15732,707695,68.86
2021-05-06,532548,15439,5389755,31206,10973883,49.47
2021-05-06,532553,8377,846496,14809,1501501,56.57
2021-05-06,532555,76493,7874955,352942,36532508,21.67
2021-05-06,532604,17393,82193,17393,82193,100.0
2021-05-06,532605,1197,484726,2100,848251,57.0
2021-05-06,532610,118057,5843822,374062,18217249,31.56
2021-05-06,532612,43780,15684185,113646,41233196,38.52
2021-05-06,532613,17274,231645,23658,315380,73.02
2021-05-06,532616,25471,1839007,39994,2862854,63.69
2021-05-06,532617,25766,2317697,25766,2317697,100.0
2021-05-06,532621,855,11894,955,13339,89.53
2021-05-06,532622,12375,3097463,36671,9179768,33.75
2021-05-06,532624,337,18241,337,18241,100.0
2021-05-06,532626,5071,1123227,7189,1604702,70.54
2021-05-06,532627,2333848,6978206,3829404,11528609,60.95
2021-05-06,532628,2053999,15918493,4358896,33170330,47.12
2021-05-06,532629,2993,21294,2993,21294,100.0
2021-05-06,532630,134887,13927083,266249,26766801,50.66
2021-05-06,532633,2325,780735,2644,887179,87.93
2021-05-06,532636,47634,12670644,77778,20537862,61.24
2021-05-06,532637,4595,636638,10138,1420354,45.32
2021-05-06,532638,6129,1186881,11915,2314339,51.44
2021-05-06,532640,5375,56868,6041,61784,88.98
2021-05-06,532641,33069,1220247,39855,1371277,82.97
2021-05-06,532642,34,136000,84,337294,40.48
2021-05-06,532644,365,1014007,500,1385234,73.0
2021-05-06,532648,8937038,121096865,24689666,335405703,36.2
2021-05-06,532649,57424,1481540,99476,2591763,57.73
2021-05-06,532650,9929,125502,9929,125502,100.0
2021-05-06,532651,1004,36195,1661,60101,60.45
2021-05-06,532652,34718,2168140,68445,4267067,50.72
2021-05-06,532654,151267,3668225,298451,7366088,50.68
2021-05-06,532656,479311,1691968,492304,1731238,97.36
2021-05-06,532659,153097,8045248,317942,16612575,48.15
2021-05-06,532660,765670,21520661,765670,21520661,100.0
2021-05-06,532661,605,206608,796,271196,76.0
2021-05-06,532662,11085,233340,14828,317295,74.76
2021-05-06,532663,1688,1640314,5757,5502361,29.32
2021-05-06,532666,1998088,1418643,2057342,1459073,97.12
2021-05-06,532667,3072150,15391472,5323591,26723999,57.71
2021-05-06,532668,2253,358678,4340,695542,51.91
2021-05-06,532670,776550,9046808,1608052,18582747,48.29
2021-05-06,532673,197921,3552682,262383,4683219,75.43
2021-05-06,532674,5849,364101,6309,395445,92.71
2021-05-06,532678,15276,110446,19378,139434,78.83
2021-05-06,532679,2262,276982,3980,489006,56.83
2021-05-06,532683,240,441912,837,1548852,28.67
2021-05-06,532684,277294,33122769,425956,49081372,65.1
2021-05-06,532686,1425,56689,1425,56689,100.0
2021-05-06,532687,225,77502,241,82589,93.36
2021-05-06,532689,22347,25452116,69488,78094710,32.16
2021-05-06,532690,1813,1051,1813,1051,100.0
2021-05-06,532692,16225,33619,16225,33619,100.0
2021-05-06,532693,48819,66309,48819,66309,100.0
2021-05-06,532694,15781,34543,15781,34543,100.0
2021-05-06,532695,10450,59147,10559,60135,98.97
2021-05-06,532696,24877,72250,24877,72250,100.0
2021-05-06,532698,71869,7082690,138909,14088490,51.74
2021-05-06,532699,2026,124194,2552,155997,79.39
2021-05-06,532700,1705,252681,2164,320563,78.79
2021-05-06,532701,18282,104095,18282,104095,100.0
2021-05-06,532702,17211,4673648,39194,10666776,43.91
2021-05-06,532705,33396,1826762,46247,2582680,72.21
2021-05-06,532706,12579,3427778,19268,5200455,65.28
2021-05-06,532707,7450,3874745,22742,11850336,32.76
2021-05-06,532710,13666,845926,22250,1387668,61.42
2021-05-06,532712,8205790,14196017,18267352,30544374,44.92
2021-05-06,532713,6944,36526,9828,51901,70.66
2021-05-06,532714,12399,4707281,28740,10786025,43.14
2021-05-06,532716,674,26388,674,26512,100.0
2021-05-06,532717,2976,283316,3629,347332,82.01
2021-05-06,532719,56732,927569,74310,1213879,76.34
2021-05-06,532720,136082,21181164,528291,82124139,25.76
2021-05-06,532721,22396,208283,22401,208279,99.98
2021-05-06,532722,7255,145100,8235,164041,88.1
2021-05-06,532725,182,225134,403,499979,45.16
2021-05-06,532726,8760,503700,10918,629648,80.23
2021-05-06,532728,708,18939,961,25699,73.67
2021-05-06,532729,10784,1504368,28141,3856584,38.32
2021-05-06,532730,2082,17510,3427,28229,60.75
2021-05-06,532731,19112,43002,19132,43047,99.9
2021-05-06,532732,74,65209,102,89577,72.55
2021-05-06,532733,44992,22057328,163687,81128170,27.49
2021-05-06,532734,2321,2299879,8086,8078804,28.7
2021-05-06,532735,55773,8483074,122615,17416106,45.49
2021-05-06,532737,29964,2190369,37044,2692672,80.89
2021-05-06,532738,25631,234974,25631,234974,100.0
2021-05-06,532740,5095,230108,5095,230108,100.0
2021-05-06,532741,5076,753786,7649,1141697,66.36
2021-05-06,532742,1666,12492335,1942,14570645,85.79
2021-05-06,532744,400,2400,400,2400,100.0
2021-05-06,532745,2451,75859,4308,131999,56.89
2021-05-06,532748,5282,338626,5282,338626,100.0
2021-05-06,532749,2566,317030,4655,575969,55.12
2021-05-06,532751,501,1182,501,1182,100.0
2021-05-06,532754,201450,4885163,863245,20699280,23.34
2021-05-06,532755,61419,60052428,141333,137554935,43.46
2021-05-06,532756,45923,8295990,83660,14959824,54.89
2021-05-06,532757,803,883260,1116,1221879,71.95
2021-05-06,532759,1825,13597,1904,14175,95.85
2021-05-06,532760,32180,1274328,55083,2275667,58.42
2021-05-06,532761,1172,56667,1536,71563,76.3
2021-05-06,532762,10275,1448775,14062,2001818,73.07
2021-05-06,532764,16064,1810413,66744,7536684,24.07
2021-05-06,532766,4200,2601,4200,2601,100.0
2021-05-06,532767,37991,1073246,103470,2892602,36.72
2021-05-06,532768,4198,2403146,5769,3284325,72.77
2021-05-06,532771,7208,141638,9961,196110,72.36
2021-05-06,532772,39355,3549821,86452,7809166,45.52
2021-05-06,532773,919,39667,919,39667,100.0
2021-05-06,532774,3499,172326,4154,200289,84.23
2021-05-06,532775,2274916,1569693,4186132,2852405,54.34
2021-05-06,532776,19011,369764,30119,587106,63.12
2021-05-06,532777,3692,17567829,11942,56967183,30.92
2021-05-06,532779,7683,3170390,27599,11386699,27.84
2021-05-06,532780,7371,56020,8796,66941,83.8
2021-05-06,532782,147555,7362995,212387,10222470,69.47
2021-05-06,532783,138617,10756680,320584,25059589,43.24
2021-05-06,532784,3167,1512401,10644,5094691,29.75
2021-05-06,532785,3709,235707,4617,294220,80.33
2021-05-06,532790,38779,34365950,74917,67500719,51.76
2021-05-06,532794,355225,2660636,742619,5422809,47.83
2021-05-06,532795,4666322,4059701,13874331,12244486,33.63
2021-05-06,532796,3381,468100,4755,662817,71.1
2021-05-06,532797,1401,48685,1724,59495,81.26
2021-05-06,532798,128333,5216737,237848,9518948,53.96
2021-05-06,532799,3174,49991,3395,53642,93.49
2021-05-06,532800,833875,30269663,1743861,61666626,47.82
2021-05-06,532801,1128,32656,1387,40070,81.33
2021-05-06,532804,1281,518037,1890,764544,67.78
2021-05-06,532805,290913,52306158,299373,53714047,97.17
2021-05-06,532806,11,116,11,116,100.0
2021-05-06,532807,2756,89157,5120,167176,53.83
2021-05-06,532808,646,115085,680,121288,95.0
2021-05-06,532809,89048,11647479,388095,50754958,22.94
2021-05-06,532810,124767,13587127,338311,37011496,36.88
2021-05-06,532811,855,248592,1319,380875,64.82
2021-05-06,532812,2500,6325,2500,6291,100.0
2021-05-06,532813,5704,26454,5704,26454,100.0
2021-05-06,532814,56822,6463503,180366,20523985,31.5
2021-05-06,532815,13956,2202955,24818,3931534,56.23
2021-05-06,532817,6712,47052,10183,73542,65.91
2021-05-06,532819,8812,19806292,81365,182499615,10.83
2021-05-06,532820,11040,48135,15885,68461,69.5
2021-05-06,532822,8333241,69249233,21406925,178131428,38.93
2021-05-06,532825,3,2,3,1,100.0
2021-05-06,532826,832,30535,902,32443,92.24
2021-05-06,532827,76,2243703,334,9871016,22.75
2021-05-06,532828,6792,132105,8326,163314,81.58
2021-05-06,532829,7547,202820,7547,202820,100.0
2021-05-06,532830,6844,10831999,18276,28912905,37.45
2021-05-06,532832,56453,4338414,160213,12389828,35.24
2021-05-06,532834,38566,6363390,89019,14772114,43.32
2021-05-06,532835,599,2026627,2606,9082425,22.99
2021-05-06,532839,1395877,16471349,2758475,32722808,50.6
2021-05-06,532841,9651,3469535,14376,5168247,67.13
2021-05-06,532842,2493,746155,4433,1330573,56.24
2021-05-06,532843,84897,18647627,235100,51794191,36.11
2021-05-06,532845,1727,8290,1850,8997,93.35
2021-05-06,532847,404,4298,404,4298,100.0
2021-05-06,532848,78710,11562499,343480,50716509,22.92
2021-05-06,532850,7466,6571,7466,6570,100.0
2021-05-06,532851,6563,3391431,7053,3634316,93.05
2021-05-06,532852,2683,106247,2690,105736,99.74
2021-05-06,532853,4244,1561792,5217,1958809,81.35
2021-05-06,532854,52142,32123,52142,32123,100.0
2021-05-06,532855,17,521,17,520,100.0
2021-05-06,532856,53946,4178118,179826,13855039,30.0
2021-05-06,532859,1168,1956576,1749,2916162,66.78
2021-05-06,532864,26482,1874926,46828,3323810,56.55
2021-05-06,532865,98669,14159002,182003,26289256,54.21
2021-05-06,532867,2099,225958,3100,332797,67.71
