Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date,company
2021-04-29,216.85,219.95,212.2,213.05,215.9583333333333,456,41,98477.0,311.0,68.2,7.75,-3.8,1619654400.0,502330
2021-04-30,12.49,12.49,12.49,12.49,12.489112227805697,597,5,7456.0,597.0,100.0,0.0,0.0,1619740800.0,526477
2021-04-29,1343.65,1365.5,1308.95,1339.85,1334.9476987447697,478,159,638105.0,307.0,64.23,56.55,-3.8,1619654400.0,500150
2021-04-30,10.15,10.15,10.15,10.15,10.0,1,1,10.0,1.0,100.0,0.0,0.0,1619740800.0,530259
2021-04-30,0.8,0.8,0.8,0.8,0.799991982039769,24944,57,19955.0,24944.0,100.0,0.0,0.0,1619740800.0,531417
2021-04-30,14.78,14.98,14.12,14.79,14.548218029350105,5724,72,83274.0,4944.0,86.37,0.86,0.01,1619740800.0,531454
2021-04-30,23.75,23.75,19.05,20.55,20.866749688667497,1606,16,33512.0,719.0,44.77,4.7,-3.2,1619740800.0,531539
2021-04-27,17.75,17.75,17.75,17.75,17.6,5,1,88.0,5.0,100.0,0.0,0.0,1619481600.0,530289
2021-04-30,7.1,7.1,7.0,7.0,7.0,166,10,1162.0,166.0,100.0,0.1,-0.1,1619740800.0,524564
2021-04-29,5.98,5.99,5.98,5.99,5.981,1000,2,5981.0,1000.0,100.0,0.01,0.01,1619654400.0,531259
2021-04-29,0.99,1.02,0.93,0.99,0.9841532744103526,1017939,388,1001808.0,762310.0,74.89,0.09,0.0,1619654400.0,500223
2021-04-29,484.5,485.95,472.6,474.75,479.01578024547047,3422,256,1639192.0,2433.0,71.1,13.35,-9.75,1619654400.0,500199
2021-04-30,4.7,4.72,4.28,4.47,4.44181705040448,3214,27,14276.0,3214.0,100.0,0.44,-0.23,1619740800.0,531281
2021-04-29,29.15,29.75,28.5,29.4,29.17401043059641,29912,90,872653.0,26789.0,89.56,1.25,0.25,1619654400.0,500239
2021-04-29,1890.0,1898.25,1845.35,1848.15,1863.2986003110416,11574,1035,21565818.0,5291.0,45.71,52.9,-41.85,1619654400.0,500331
2021-04-30,450.0,460.35,427.35,460.35,456.3783326280152,2363,61,1078422.0,2157.0,91.28,33.0,10.35,1619740800.0,526159
2021-04-28,7.42,7.42,7.42,7.42,7.4,10,1,74.0,10.0,100.0,0.0,0.0,1619568000.0,531472
2021-04-29,233.0,233.0,222.0,228.15,228.50619769043328,18878,646,4313740.0,8300.0,43.97,11.0,-4.85,1619654400.0,500135
2021-04-23,1.83,1.83,1.83,1.83,1.828282828282828,99,1,181.0,99.0,100.0,0.0,0.0,1619136000.0,530457
2021-02-12,13.0,13.0,13.0,13.0,13.0,1,1,13.0,1.0,100.0,0.0,0.0,1613088000.0,531301
2021-04-29,5350.0,5525.0,5327.6,5484.75,5441.475444312474,275313,26696,1498108929.0,38445.0,13.96,197.4,134.75,1619654400.0,500034
2021-04-30,17.85,18.25,17.15,17.85,17.941522277227723,3232,29,57987.0,3130.0,96.84,1.1,0.0,1619740800.0,532933
2021-04-30,11.51,12.09,11.51,12.09,11.528957528957529,259,4,2986.0,259.0,100.0,0.58,0.58,1619740800.0,530235
2021-04-29,8497.0,8507.25,8316.0,8364.15,8404.244137931033,1450,652,12186154.0,684.0,47.17,191.25,-132.85,1619654400.0,500027
2021-04-28,17.64,17.64,16.3,16.55,16.554455445544555,101,3,1672.0,101.0,100.0,1.34,-1.09,1619568000.0,526355
2021-04-29,13.7,13.7,13.7,13.7,13.695652173913045,46,2,630.0,46.0,100.0,0.0,0.0,1619654400.0,530253
2021-04-30,2.42,2.42,2.42,2.42,2.4170616113744074,211,4,510.0,211.0,100.0,0.0,0.0,1619740800.0,531585
2021-04-29,5.0,5.0,5.0,5.0,5.0,38,1,190.0,38.0,100.0,0.0,0.0,1619654400.0,530177
2021-04-30,970.0,988.9,964.1,980.65,978.9695958030286,58709,1990,57474326.0,11696.0,19.92,24.8,10.65,1619740800.0,524804
2021-04-30,782.15,807.0,776.0,797.95,798.0324636030326,28093,1584,22419126.0,17889.0,63.68,31.0,15.8,1619740800.0,530019
2021-04-30,4.7,4.7,4.3,4.3,4.622625580413676,2369,5,10951.0,2359.0,99.58,0.4,-0.4,1619740800.0,531280
2021-04-30,67.5,70.0,65.55,66.4,67.58599236171,16234,473,1097191.0,6197.0,38.17,4.45,-1.1,1619740800.0,532891
2021-04-27,1.8,1.8,1.8,1.8,1.7985865724381624,283,3,509.0,283.0,100.0,0.0,0.0,1619481600.0,531621
2021-04-30,17.75,18.5,17.45,18.0,18.042194680406627,14362,21,259122.0,2162.0,15.05,1.05,0.25,1619740800.0,532828
2021-04-29,323.0,328.25,318.25,323.75,323.2555237426395,18511,608,5983783.0,8563.0,46.26,10.0,0.75,1619654400.0,500125
2021-04-30,0.28,0.3,0.28,0.29,0.2850990776035149,34367,14,9798.0,34367.0,100.0,0.02,0.01,1619740800.0,531515
2021-04-30,1.29,1.29,1.17,1.29,1.2110526315789472,3800,6,4602.0,3800.0,100.0,0.12,0.0,1619740800.0,514223
2021-04-30,3.04,3.04,3.04,3.04,3.0,1,1,3.0,1.0,100.0,0.0,0.0,1619740800.0,531283
2021-04-30,9.5,9.75,9.15,9.2,9.41130820399113,902,13,8489.0,646.0,71.62,0.6,-0.3,1619740800.0,530201
2021-04-29,184.0,186.1,178.5,182.0,181.9529507612404,58917,1012,10720122.0,14804.0,25.13,7.6,-2.0,1619654400.0,500730
2021-04-30,4.5,4.5,4.5,4.5,4.499243570347957,661,6,2974.0,661.0,100.0,0.0,0.0,1619740800.0,526241
2021-04-30,9.95,9.95,9.95,9.95,9.933333333333332,15,2,149.0,15.0,100.0,0.0,0.0,1619740800.0,530735
2021-04-30,127.45,130.95,126.4,128.3,129.3077678668876,201574,1641,26065084.0,70625.0,35.04,4.55,0.85,1619740800.0,532955
2021-04-29,18.5,18.5,18.5,18.5,18.5,150,1,2775.0,150.0,100.0,0.0,0.0,1619654400.0,501622
2021-04-30,48.9,49.8,47.8,49.5,48.55597520821228,10326,212,501389.0,4475.0,43.34,2.0,0.6,1619740800.0,532869
2021-04-29,425.0,431.25,408.1,410.9,420.84502880780025,54152,2256,22789600.0,26512.0,48.96,23.15,-14.1,1619654400.0,500336
2021-04-30,28.25,29.25,27.5,27.55,27.565853658536582,205,15,5651.0,203.0,99.02,1.75,-0.7,1619740800.0,531400
2021-04-29,71.3,71.95,70.05,71.1,70.67877094972067,6802,68,480757.0,6571.0,96.6,1.9,-0.2,1619654400.0,500173
2021-04-30,7.55,7.59,7.55,7.59,7.585209627329192,10304,29,78158.0,10304.0,100.0,0.04,0.04,1619740800.0,532738
2021-04-29,5.8,5.8,5.3,5.5,5.45959127494689,33421,82,182465.0,28884.0,86.42,0.5,-0.3,1619654400.0,500160
2021-04-29,6500.0,6530.0,6348.05,6371.95,6420.627401837928,1197,543,7685491.0,634.0,52.97,181.95,-128.05,1619654400.0,500126
2021-04-30,15.29,15.4,14.95,14.95,15.270826673486347,15641,14,238851.0,14315.0,91.52,0.45,-0.34,1619740800.0,524727
2021-04-29,77.75,78.35,74.55,75.4,75.79085827030582,69943,822,5301040.0,19827.0,28.35,3.8,-2.35,1619654400.0,502937
2021-04-30,16.51,16.9,16.2,16.2,16.5068733547821,6838,25,112874.0,6136.0,89.73,0.7,-0.31,1619740800.0,532799
2021-04-29,75.45,75.5,72.35,73.2,73.79929734978668,183306,1494,13527854.0,80754.0,44.05,3.15,-2.25,1619654400.0,500777
2021-04-30,656.0,676.0,630.7,638.45,648.0129603206957,58872,3056,38149819.0,29639.0,50.34,45.3,-17.55,1619740800.0,532892
2021-04-30,22.55,23.65,21.45,21.75,21.900763358778622,131,6,2869.0,131.0,100.0,2.2,-0.8,1619740800.0,531212
2021-04-30,4.95,4.95,4.76,4.76,4.918333333333333,1200,2,5902.0,1200.0,100.0,0.19,-0.19,1619740800.0,531323
2021-04-30,11.3,11.3,11.3,11.3,11.3,10,1,113.0,10.0,100.0,0.0,0.0,1619740800.0,530405
2021-04-28,11.91,11.91,11.45,11.45,11.684210526315788,95,3,1110.0,85.0,89.47,0.46,-0.46,1619568000.0,531465
2021-04-29,26.0,26.05,24.25,24.75,24.719036697247702,2616,86,64665.0,1996.0,76.3,1.8,-1.25,1619654400.0,502820
2021-04-29,6139.0,6170.35,6050.0,6107.9,6118.597938144329,388,128,2374016.0,191.0,49.23,120.35,-31.1,1619654400.0,500252
2021-04-29,39.0,39.95,37.2,38.85,39.15347781474457,578898,1380,22665870.0,387021.0,66.85,2.75,-0.15,1619654400.0,500449
2021-04-30,37.45,37.45,37.45,37.45,37.45,80,2,2996.0,80.0,100.0,0.0,0.0,1619740800.0,526638
2021-04-30,5.11,5.11,5.11,5.11,5.11,200,2,1022.0,200.0,100.0,0.0,0.0,1619740800.0,530169
2021-04-30,195.0,199.0,192.0,193.35,195.6156276931916,10443,136,2042814.0,8844.0,84.69,7.0,-1.65,1619740800.0,530477
2021-04-29,35.15,38.4,34.35,37.5,36.625697255243246,799743,2245,29291145.0,220796.0,27.61,4.05,2.35,1619654400.0,500390
2021-04-30,11.65,11.65,11.65,11.65,11.647368421052631,190,4,2213.0,190.0,100.0,0.0,0.0,1619740800.0,530991
2021-04-30,1.0,1.0,0.97,0.99,0.998157373916604,14653,10,14626.0,14000.0,95.54,0.03,-0.01,1619740800.0,532870
2021-04-30,8.25,8.42,8.18,8.18,8.24493927125506,494,9,4073.0,356.0,72.06,0.24,-0.07,1619740800.0,530393
2021-04-29,27.05,27.05,27.05,27.05,27.04255319148936,94,2,2542.0,94.0,100.0,0.0,0.0,1619654400.0,502294
2021-04-26,2607.0,2630.0,2607.0,2630.0,2609.88,25,4,65247.0,25.0,100.0,23.0,23.0,1619395200.0,503127
2021-04-29,490.6,499.85,479.35,489.6,493.2237234763186,54621,1489,26940373.0,14710.0,26.93,20.5,-1.0,1619654400.0,500040
2021-04-30,111.0,111.0,111.0,111.0,111.0,98,1,10878.0,98.0,100.0,0.0,0.0,1619740800.0,526435
2021-04-30,4.2,4.2,3.9,4.01,4.107645492582731,2629,27,10799.0,2629.0,100.0,0.3,-0.19,1619740800.0,526471
2021-04-30,77.05,82.2,76.55,79.75,79.25840087423732,21962,153,1740673.0,15892.0,72.36,5.65,2.7,1619740800.0,530077
2021-04-30,210.85,232.15,200.2,218.9,222.57108433734936,30295,1255,6742791.0,13687.0,45.18,31.95,8.05,1619740800.0,526397
2021-04-30,2.28,2.28,2.28,2.28,2.2799727230106974,23463,13,53495.0,23463.0,100.0,0.0,0.0,1619740800.0,530063
2021-04-30,0.68,0.69,0.65,0.65,0.6672889915381185,7984040,985,5327662.0,4326403.0,54.19,0.04,-0.03,1619740800.0,532775
2021-04-29,3570.0,3600.0,3560.0,3568.75,3583.4642126789367,489,72,1752314.0,473.0,96.73,40.0,-1.25,1619654400.0,500123
2021-04-30,38.0,38.75,37.0,38.1,38.079970239437245,44354,49,1688999.0,40350.0,90.97,1.75,0.1,1619740800.0,526407
2021-03-09,7.3,7.3,7.3,7.3,7.0,1,1,7.0,1.0,100.0,0.0,0.0,1615248000.0,531190
2021-04-30,57.8,57.9,56.0,56.3,56.80823627287854,2404,228,136567.0,1899.0,78.99,1.9,-1.5,1619740800.0,532932
2021-04-30,49.5,50.0,47.05,47.65,49.50716332378224,349,18,17278.0,333.0,95.42,2.95,-1.85,1619740800.0,526315
2021-04-29,38.5,39.25,36.3,38.55,37.90198065549532,649280,1982,24608998.0,232438.0,35.8,2.95,0.05,1619654400.0,500117
2021-04-06,3.88,3.88,3.88,3.88,3.88,100,1,388.0,100.0,100.0,0.0,0.0,1617667200.0,530581
2021-01-05,2.25,2.25,2.25,2.25,2.25,10600,2,23850.0,10600.0,100.0,0.0,0.0,1609804800.0,530917
2021-04-29,10.53,10.53,9.64,9.75,10.10952285081538,4967,21,50214.0,3203.0,64.49,0.89,-0.78,1619654400.0,500170
2021-04-30,153.45,157.9,151.0,156.5,155.57418125352908,28336,906,4408350.0,21063.0,74.33,6.9,3.05,1619740800.0,514043
2021-04-30,9.51,9.96,9.02,9.03,9.563841807909602,1770,11,16928.0,1770.0,100.0,0.94,-0.48,1619740800.0,531583
2021-04-29,10.27,11.34,10.27,10.75,10.56846903605974,26983,8,285169.0,25983.0,96.29,1.07,0.48,1619654400.0,501700
2021-04-30,10.64,11.0,10.05,10.17,10.766968325791856,442,18,4759.0,326.0,73.76,0.95,-0.47,1619740800.0,531091
2021-03-12,8.7,8.7,8.7,8.7,8.7,1000,1,8700.0,1000.0,100.0,0.0,0.0,1615507200.0,531033
2021-04-30,64.2,65.95,63.55,64.1,64.3974082073434,463,43,29816.0,402.0,86.82,2.4,-0.1,1619740800.0,530299
2021-04-30,11.25,11.25,11.25,11.25,11.0,2,1,22.0,2.0,100.0,0.0,0.0,1619740800.0,531506
2021-04-30,45.3,47.95,44.1,45.5,46.401185555797255,36776,594,1706450.0,12449.0,33.85,3.85,0.2,1619740800.0,532930
2021-04-30,5.06,5.31,5.0,5.0,5.020894643908181,3398,7,17061.0,3398.0,100.0,0.31,-0.06,1619740800.0,530197
2021-04-30,13.5,13.5,13.05,13.44,13.176470588235292,153,5,2016.0,153.0,100.0,0.45,-0.06,1619740800.0,531525
2021-04-30,11.0,11.0,10.25,10.25,10.25242718446602,103,2,1056.0,103.0,100.0,0.75,-0.75,1619740800.0,532806
2021-04-22,0.36,0.36,0.36,0.36,0.36,500,1,180.0,500.0,100.0,0.0,0.0,1619049600.0,531164
2021-02-16,8.1,8.1,8.1,8.1,8.1,100,1,810.0,100.0,100.0,0.0,0.0,1613433600.0,526977
2021-04-29,5.78,5.78,5.77,5.77,5.772142857142857,1400,10,8081.0,1400.0,100.0,0.01,-0.01,1619654400.0,500274
2021-04-29,6.87,7.1,6.85,6.9,6.928772877287729,16665,55,115468.0,12507.0,75.05,0.25,0.03,1619654400.0,500500
2021-04-29,1874.1,1886.05,1854.4,1875.8,1870.2311290872765,20521,1598,38379013.0,6648.0,32.4,31.65,1.7,1619654400.0,500410
2021-04-29,43.7,43.7,40.35,41.5,41.07311089303239,2038,18,83707.0,2038.0,100.0,3.35,-2.2,1619654400.0,500240
2021-04-30,1631.0,1636.15,1565.0,1581.85,1603.3013379461293,28327,4882,45416717.0,13170.0,46.49,71.15,-49.15,1619740800.0,532830
2021-04-30,2.84,2.84,2.84,2.84,2.839925023430178,10670,19,30302.0,10670.0,100.0,0.0,0.0,1619740800.0,526755
2021-04-30,23.75,24.85,23.65,24.0,24.10115563559957,13326,24,321172.0,10983.0,82.42,1.2,0.25,1619740800.0,530419
2021-04-30,1358.0,1385.95,1331.75,1378.25,1368.027950310559,3220,537,4405050.0,1209.0,37.55,54.2,20.25,1619740800.0,532889
2021-04-30,7.41,7.7,7.32,7.48,7.470044331855603,7895,67,58976.0,7326.0,92.79,0.38,0.07,1619740800.0,532759
2021-04-29,5.79,5.79,5.79,5.79,5.79,100,1,579.0,100.0,100.0,0.0,0.0,1619654400.0,531211
2021-04-30,6.15,6.15,5.9,6.03,6.018668516254658,546428,2221,3288769.0,369963.0,67.71,0.25,-0.12,1619740800.0,526987
2021-04-30,1813.6,1831.25,1813.6,1825.3,1824.195238095238,210,84,383081.0,96.0,45.71,17.65,11.7,1619740800.0,531266
2021-04-28,13.7,13.7,13.7,13.7,13.696296296296296,135,3,1849.0,135.0,100.0,0.0,0.0,1619568000.0,531416
2021-04-30,14.05,14.75,14.05,14.4,14.3803028236257,7331,51,105422.0,3837.0,52.34,0.7,0.35,1619740800.0,530145
2021-04-30,192.8,194.95,184.0,184.8,186.6116166211708,6594,463,1230517.0,4891.0,74.17,10.95,-8.0,1619740800.0,530759
2021-04-29,398.95,398.95,385.8,387.05,391.16796875,256,31,100139.0,225.0,87.89,13.15,-11.9,1619654400.0,500089
2021-04-30,11.5,11.8,11.49,11.49,11.512974051896208,501,3,5768.0,501.0,100.0,0.31,-0.01,1619740800.0,531352
2021-04-29,81.75,82.65,78.5,82.65,82.15180809165771,2793,71,229450.0,2793.0,100.0,4.15,0.9,1619654400.0,500890
2021-04-15,16.2,16.2,16.2,16.2,16.0,3,2,48.0,3.0,100.0,0.0,0.0,1618444800.0,530899
2021-04-29,623.45,628.45,609.0,621.25,619.0063755075167,911300,13385,564100510.0,123003.0,13.5,19.45,-2.2,1619654400.0,532174
2021-04-26,2.85,2.85,2.85,2.85,2.85,100,1,285.0,100.0,100.0,0.0,0.0,1619395200.0,526795
2021-04-30,1.0,1.0,1.0,1.0,1.0,3515,11,3515.0,3515.0,100.0,0.0,0.0,1619740800.0,530187
2021-04-30,73.45,79.9,73.4,74.95,75.88010899182562,367,9,27848.0,287.0,78.2,6.5,1.5,1619740800.0,526325
2021-01-25,3.8,3.8,3.8,3.8,3.7619047619047614,21,4,79.0,21.0,100.0,0.0,0.0,1611532800.0,530795
2021-02-12,6.83,6.83,6.83,6.83,6.83,100,1,683.0,100.0,100.0,0.0,0.0,1613088000.0,526628
2021-04-30,28.75,29.5,26.55,27.15,28.31148192292412,5034,28,142520.0,2344.0,46.56,2.95,-1.6,1619740800.0,532946
2021-04-30,102.0,108.7,100.05,104.0,104.08943764266444,4819,85,501607.0,3955.0,82.07,8.65,2.0,1619740800.0,526433
2021-04-30,0.18,0.19,0.17,0.18,0.1787847568527306,182482,103,32625.0,179573.0,98.41,0.02,0.0,1619740800.0,526622
2021-04-29,365.8,377.35,364.6,372.2,370.19922906929486,1102304,10314,408072091.0,180406.0,16.37,12.75,6.4,1619654400.0,500440
2021-04-30,42.0,44.1,42.0,44.1,43.2,5,2,216.0,5.0,100.0,2.1,2.1,1619740800.0,531203
2021-04-20,11.45,11.45,11.45,11.45,11.44915254237288,118,2,1351.0,118.0,100.0,0.0,0.0,1618876800.0,526095
2021-04-29,88.25,88.9,86.85,87.6,87.49956499042979,34482,949,3017160.0,17888.0,51.88,2.05,-0.65,1619654400.0,500840
2021-04-30,7.0,7.1,6.75,6.8,6.8809791657292,22223,67,152916.0,22219.0,99.98,0.35,-0.2,1619740800.0,531173
2021-04-29,3.25,3.25,2.79,3.15,3.037267080745341,161,6,489.0,81.0,50.31,0.46,-0.1,1619654400.0,530407
2021-04-30,2.9,3.0,2.9,3.0,2.943462897526502,566,11,1666.0,566.0,100.0,0.1,0.1,1619740800.0,514113
2021-04-29,936.8,947.1,930.0,933.05,938.7578209666932,13841,992,12993347.0,7605.0,54.95,17.1,-3.75,1619654400.0,500233
2021-04-29,28711.25,29059.8,28245.3,28426.0,28635.62679955703,1806,719,51715942.0,420.0,23.26,814.5,-285.25,1619654400.0,500387
2021-04-29,704.0,710.8,688.3,691.55,699.1431718061674,2724,346,1904466.0,1416.0,51.98,22.5,-12.45,1619654400.0,500403
2021-04-30,620.0,648.95,600.35,619.65,618.3002680965147,746,133,461252.0,489.0,65.55,48.6,-0.35,1619740800.0,532900
2021-04-30,20.55,20.55,20.55,20.55,20.549923195084485,651,6,13378.0,651.0,100.0,0.0,0.0,1619740800.0,530495
2021-04-30,224.05,224.1,217.9,219.2,220.30588635590337,5878,197,1294958.0,3220.0,54.78,6.2,-4.85,1619740800.0,530843
2021-04-30,7.63,7.93,7.5,7.71,7.666085854585774,6313,43,48396.0,4071.0,64.49,0.43,0.08,1619740800.0,530109
2021-04-29,311.65,314.9,307.45,314.0,310.86451619156543,309513,2971,96216609.0,112248.0,36.27,7.45,2.35,1619654400.0,500425
2021-04-29,107.9,117.0,102.0,104.5,105.65472892758213,5054,73,533979.0,2662.0,52.67,15.0,-3.4,1619654400.0,500267
2021-04-29,16697.0,16709.95,16490.0,16506.95,16540.966924398625,2328,976,38507371.0,1260.0,54.12,219.95,-190.05,1619654400.0,500790
2021-04-30,6.25,6.25,6.25,6.25,6.2495511669658885,557,3,3481.0,557.0,100.0,0.0,0.0,1619740800.0,526193
2021-04-30,33.15,33.15,30.65,31.8,32.56659789087574,8724,72,284111.0,7090.0,81.27,2.5,-1.35,1619740800.0,524752
2021-04-30,5185.0,5421.95,5151.0,5240.7,5314.387481371088,671,290,3565954.0,276.0,41.13,270.95,55.7,1619740800.0,526612
2021-04-30,125.9,125.9,117.05,117.05,120.4,5,2,602.0,5.0,100.0,8.85,-8.85,1619740800.0,530341
2021-04-29,10.57,10.57,9.75,10.0,9.769230769230768,104,5,1016.0,104.0,100.0,0.82,-0.57,1619654400.0,500206
2021-04-30,5.82,5.82,5.82,5.82,5.817391304347826,115,3,669.0,115.0,100.0,0.0,0.0,1619740800.0,531119
2021-04-29,721.6,737.1,717.35,733.35,729.1279365079365,47250,2358,34451295.0,18185.0,38.49,19.75,11.75,1619654400.0,506395
2021-04-29,9.64,9.96,9.41,9.57,9.672565868093097,17573,218,169976.0,13191.0,75.06,0.55,-0.07,1619654400.0,500317
2021-04-30,164.95,168.75,163.3,165.4,165.97752808988764,4539,170,753372.0,2872.0,63.27,5.45,0.45,1619740800.0,526739
2021-04-29,24.4,24.4,23.1,24.25,23.89024653979239,18496,30,441874.0,18294.0,98.91,1.3,-0.15,1619654400.0,500319
2021-04-30,329.95,329.95,317.5,328.6,321.29824561403507,228,10,73256.0,154.0,67.54,12.45,-1.35,1619740800.0,530331
2021-02-08,16.9,16.9,16.9,16.9,16.866666666666667,15,3,253.0,15.0,100.0,0.0,0.0,1612742400.0,502850
2021-04-07,47.2,47.2,47.2,47.2,47.16666666666666,24,4,1132.0,24.0,100.0,0.0,0.0,1617753600.0,530909
2021-04-29,1508.55,1513.35,1486.95,1495.9,1500.2062320623206,2439,433,3659003.0,807.0,33.09,26.4,-12.65,1619654400.0,500411
2021-04-05,6.18,6.18,6.18,6.18,6.178117048346056,393,3,2428.0,393.0,100.0,0.0,0.0,1617580800.0,530777
2021-04-30,17.45,18.25,16.65,18.0,17.548404840484046,3636,16,63806.0,3636.0,100.0,1.6,0.55,1619740800.0,532916
2021-04-30,66.0,66.25,64.1,64.9,65.29122807017544,285,133,18608.0,269.0,94.39,2.15,-1.1,1619740800.0,532737
2021-04-30,819.7,819.7,793.65,796.5,803.6796498905907,2285,188,1836408.0,1356.0,59.34,26.05,-23.2,1619740800.0,531531
2021-04-30,96.75,97.0,90.6,92.55,94.38387290444744,43306,1190,4087388.0,23819.0,55.0,6.4,-4.2,1619740800.0,530655
2021-04-29,5156.0,5337.5,5106.15,5305.15,5228.021203541955,33202,1663,173580760.0,28540.0,85.96,231.35,149.15,1619654400.0,500680
2021-04-30,5.6,5.6,5.6,5.6,5.596026490066225,151,1,845.0,151.0,100.0,0.0,0.0,1619740800.0,531176
2021-04-29,8.2,8.2,8.2,8.2,8.2,10,1,82.0,10.0,100.0,0.0,0.0,1619654400.0,530429
2021-04-30,6.7,6.7,6.2,6.2,6.217228464419476,267,3,1660.0,267.0,100.0,0.5,-0.5,1619740800.0,530797
2021-04-30,155.35,165.45,155.35,161.0,161.12227074235807,229,4,36897.0,229.0,100.0,10.1,5.65,1619740800.0,530919
2021-04-30,7.14,7.14,7.14,7.14,7.14,250,2,1785.0,250.0,100.0,0.0,0.0,1619740800.0,530669
2021-04-30,18.5,18.63,17.0,18.61,17.96767267819899,65208,392,1171636.0,44427.0,68.13,1.63,0.11,1619740800.0,524572
2021-04-29,8.01,8.2,7.5,7.62,7.733747776798921,60161,198,465270.0,45692.0,75.95,0.7,-0.39,1619654400.0,500211
2021-04-30,0.85,0.85,0.85,0.85,0.0,1,1,0.0,1.0,100.0,0.0,0.0,1619740800.0,524642
2021-04-30,93.95,94.0,92.0,92.0,92.99686126804772,1593,20,148144.0,1199.0,75.27,2.0,-1.95,1619740800.0,531253
2021-04-30,4.97,4.97,4.97,4.97,4.969987228607918,3132,8,15566.0,3132.0,100.0,0.0,0.0,1619740800.0,526143
2021-04-30,1575.1,1610.0,1525.05,1570.5,1561.7587534372135,5455,348,8519394.0,4708.0,86.31,84.95,-4.6,1619740800.0,524774
2021-04-29,70.5,71.0,66.7,68.85,68.49417089791555,59872,417,4100883.0,41621.0,69.52,4.3,-1.65,1619654400.0,500153
2021-04-28,5.01,5.01,5.01,5.01,5.0,94,3,470.0,94.0,100.0,0.0,0.0,1619568000.0,514197
2021-04-29,2586.05,2628.0,2504.6,2531.1,2569.1803239003607,82618,5373,212260540.0,23782.0,28.79,123.4,-54.95,1619654400.0,500010
2020-12-31,27.5,27.5,27.5,27.5,27.5,10,1,275.0,10.0,100.0,0.0,0.0,1609372800.0,502460
2021-04-30,508.95,511.0,490.0,495.65,499.0106007067138,4528,222,2259520.0,3462.0,76.46,21.0,-13.3,1619740800.0,531146
2021-04-29,11.55,11.55,11.55,11.55,11.547008547008549,117,2,1351.0,117.0,100.0,0.0,0.0,1619654400.0,527005
2021-04-30,391.4,394.5,368.0,376.35,378.6085558852621,4044,164,1531093.0,2320.0,57.37,26.5,-15.05,1619740800.0,531306
2021-04-29,43.1,43.5,41.0,41.3,42.30395136778116,987,50,41754.0,760.0,77.0,2.5,-1.8,1619654400.0,500151
2021-04-29,1364.15,1364.15,1245.5,1302.9,1302.0831509846828,457,58,595052.0,322.0,70.46,118.65,-61.25,1619654400.0,500243
2021-04-30,17.0,17.0,14.2,15.11,15.16709248850281,1957,44,29682.0,1587.0,81.09,2.8,-1.89,1619740800.0,530677
2021-04-22,4.72,4.72,4.72,4.72,4.0,1,1,4.0,1.0,100.0,0.0,0.0,1619049600.0,530783
2021-04-29,232.0,233.25,229.3,229.6,230.47908040741967,96608,1647,22266123.0,36107.0,37.37,3.95,-2.4,1619654400.0,500104
2021-04-30,30.0,31.0,28.55,30.65,29.878822197055488,4415,23,131915.0,3160.0,71.57,2.45,0.65,1619740800.0,531364
2021-04-30,40.15,40.45,40.0,40.0,40.23769168684423,4956,195,199418.0,4395.0,88.68,0.45,-0.15,1619740800.0,532974
2021-04-30,154.0,158.7,153.35,155.65,156.3102951640838,819307,5420,128066119.0,153593.0,18.75,5.35,1.65,1619740800.0,526371
2021-04-30,79.0,85.0,77.5,79.0,78.35668789808916,314,12,24604.0,258.0,82.17,7.5,0.0,1619740800.0,530789
2021-04-30,22.85,23.05,22.5,22.9,22.708604641125607,695090,790,15784524.0,188074.0,27.06,0.55,0.05,1619740800.0,532754
2021-04-29,68.0,68.0,64.0,65.35,66.0065998533366,12273,89,810099.0,9464.0,77.11,4.0,-2.65,1619654400.0,500220
2021-04-30,2.0,2.0,2.0,2.0,2.0,661,6,1322.0,661.0,100.0,0.0,0.0,1619740800.0,526473
2021-04-29,11.28,12.33,11.28,12.26,11.42948717948718,156,7,1783.0,154.0,98.72,1.05,0.98,1619654400.0,530829
2021-04-29,69.45,70.0,67.15,68.0,68.46468610954592,51467,399,3523672.0,37560.0,72.98,2.85,-1.45,1619654400.0,500367
2021-04-30,13.6,14.25,13.6,14.2,14.101236891637535,7438,186,104885.0,6707.0,90.17,0.65,0.6,1619740800.0,531082
2021-04-29,476.1,482.45,463.6,468.1,469.8528684470821,40440,1531,19000850.0,9225.0,22.81,18.85,-8.0,1619654400.0,500201
2021-04-30,38.0,38.05,38.0,38.05,38.02127659574468,47,5,1787.0,47.0,100.0,0.05,0.05,1619740800.0,530119
2021-04-30,217.0,222.2,216.8,220.0,220.3579588048406,168078,1484,37037325.0,25177.0,14.98,5.4,3.0,1619740800.0,532898
2021-04-30,74.05,79.0,74.05,74.3,74.27187342198283,29705,86,2206246.0,29284.0,98.58,4.95,0.25,1619740800.0,526479
2021-04-30,271.1,285.0,265.0,279.1,278.7224839400428,4670,211,1301634.0,4019.0,86.06,20.0,8.0,1619740800.0,532842
2021-04-30,87.45,87.45,80.6,81.85,82.91944255608429,2942,71,243949.0,2751.0,93.51,6.85,-5.6,1619740800.0,526731
